综合频道,#genre#
开县本地电视2,http://125.83.127.67:5555/rtp/235.254.198.148:1874
戏曲,http://112.66.142.147:8888/rtp/239.253.64.234:5140
戏曲,http://125.83.127.67:5555/rtp/235.254.198.85:1616
摄影频道,http://111.225.95.230:8800/hls/88/index.m3u8
摄影频道,http://111.225.95.144:8800/hls/88/index.m3u8
收视指南,http://125.83.127.67:5555/rtp/235.254.198.112:1724
收视指南,http://112.66.142.147:8888/rtp/239.253.64.238:5140
文昌TV,http://112.66.142.147:8888/rtp/239.253.64.105:5140
文物宝库,http://111.225.95.144:8800/hls/76/index.m3u8
文物宝库,http://60.220.167.177:8085/rtp/226.0.2.110:8792
文物宝库,http://111.225.95.230:8800/hls/76/index.m3u8
早教,http://125.83.127.67:5555/rtp/235.254.198.86:1620
早教,http://112.66.142.147:8888/rtp/239.253.64.236:5140
早期教育,http://111.225.95.230:8800/hls/84/index.m3u8
早期教育,http://111.225.95.144:8800/hls/84/index.m3u8
昌江TV,http://112.66.142.147:8888/rtp/239.253.64.108:5140
星影,http://125.83.127.67:5555/rtp/235.254.198.101:1680
晋能控股,http://60.220.167.177:8085/rtp/226.0.2.229:9744
朔州1,http://60.220.167.177:8085/rtp/226.0.2.185:9392
朔州2,http://60.220.167.177:8085/rtp/226.0.2.186:9400
武侠剧场,http://112.66.142.147:8888/rtp/239.253.64.254:5140
武侠剧场,http://125.83.127.67:5555/rtp/235.254.198.97:1664
武术,http://125.83.127.67:5555/rtp/235.254.198.94:1652
武术,http://112.66.142.147:8888/rtp/239.253.64.170:5140
武术世界,http://111.225.95.230:8800/hls/71/index.m3u8
武术世界,http://111.225.95.144:8800/hls/71/index.m3u8
武术世界,http://60.220.167.177:8085/rtp/226.0.2.97:8688
民生频道,http://61.53.133.120:808/hls/37/index.m3u8
民生频道,http://61.53.133.120:808/hls/38/index.m3u8
沧州1,http://111.225.95.230:8800/hls/102/index.m3u8
沧州1,http://111.225.95.144:8800/hls/102/index.m3u8
沧州2,http://111.225.95.230:8800/hls/103/index.m3u8
沧州2,http://111.225.95.144:8800/hls/103/index.m3u8
沧州3,http://111.225.95.230:8800/hls/104/index.m3u8
沧州3,http://111.225.95.144:8800/hls/104/index.m3u8
法治天地,http://110.72.72.90:808/hls/207/index.m3u8
法治天地,http://110.72.79.123:808/hls/207/index.m3u8
法治天地,http://60.220.167.177:8085/rtp/226.0.2.83:8576
海口1台,http://112.66.142.147:8888/rtp/239.253.64.6:5140
海口1台,http://112.66.142.147:8888/rtp/239.253.64.80:5140
海口2台,http://112.66.142.147:8888/rtp/239.253.64.82:5140
海口2台,http://112.66.142.147:8888/rtp/239.253.64.7:5140
海口3台,http://112.66.142.147:8888/rtp/239.253.64.8:5140
海口3台,http://112.66.142.147:8888/rtp/239.253.64.83:5140
清徐,http://60.220.167.177:8085/rtp/226.0.2.191:9440
游戏风云,http://110.72.79.123:808/hls/215/index.m3u8
游戏风云,http://110.72.72.90:808/hls/215/index.m3u8
游戏风云,http://60.220.167.177:8085/rtp/226.0.2.78:8536
游戏风云,http://112.66.142.147:8888/rtp/239.253.64.161:5140
澄迈TV,http://112.66.142.147:8888/rtp/239.253.64.109:5140
热播剧场,http://110.72.72.90:808/hls/220/index.m3u8
热播剧场,http://125.83.127.67:5555/rtp/235.254.198.113:1728
热播剧场,http://110.72.79.123:808/hls/220/index.m3u8
熊猫频道,http://125.83.127.67:5555/rtp/235.254.198.133:1808
爱上4K,http://125.83.127.67:5555/rtp/235.254.198.102:7980
爱上4K,http://112.66.142.147:8888/rtp/239.253.64.243:5140
爱生活,http://125.83.127.67:5555/rtp/235.254.198.93:1648
爱生活,http://112.66.142.147:8888/rtp/239.253.64.216:5140
环球奇观,http://111.225.95.144:8800/hls/75/index.m3u8
环球奇观,http://60.220.167.177:8085/rtp/226.0.2.111:8800
环球奇观,http://111.225.95.230:8800/hls/75/index.m3u8
环球旅游,http://60.220.167.177:8085/rtp/226.0.2.127:8928
环球购物,http://125.83.127.67:5555/rtp/235.254.198.176:7980
珠江台,http://110.72.72.90:808/hls/24/index.m3u8
珠江台,http://110.72.79.123:808/hls/24/index.m3u8
琼中TV,http://112.66.142.147:8888/rtp/239.253.64.165:5140
琼海TV,http://112.66.142.147:8888/rtp/239.253.64.106:5140
生态环境,http://60.220.167.177:8085/rtp/226.0.2.120:8872
白沙TV,http://112.66.142.147:8888/rtp/239.253.64.118:5140
百姓健康,http://60.220.167.177:8085/rtp/226.0.2.132:8968
百视通,http://112.66.142.147:8888/rtp/239.253.64.77:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.188:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.189:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.84:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.78:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.130:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.181:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.103:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.186:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.74:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.190:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.63:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.191:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.226:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.192:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.187:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.184:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.185:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.133:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.180:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.136:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.135:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.182:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.193:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.134:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.91:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.88:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.85:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.132:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.131:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.183:5140
百视通,http://112.66.142.147:8888/rtp/239.253.64.194:5140
相声小品,http://110.72.72.90:808/hls/1025/index.m3u8
相声小品,http://110.72.79.123:808/hls/1025/index.m3u8
碟战剧场,http://110.72.72.90:808/hls/1024/index.m3u8
碟战剧场,http://110.72.79.123:808/hls/1024/index.m3u8
精彩导视,http://125.83.127.67:5555/rtp/235.254.196.101:1162
精选,http://112.66.142.147:8888/rtp/239.253.64.224:5140
精选,http://125.83.127.67:5555/rtp/235.254.198.81:1600
纪实,http://125.83.127.67:5555/rtp/235.254.198.121:1760
美人,http://125.83.127.67:5555/rtp/235.254.198.80:1596
美人,http://112.66.142.147:8888/rtp/239.253.64.123:5140
美妆,http://125.83.127.67:5555/rtp/235.254.198.79:1592
聚鲨环球精选,http://60.220.167.177:8085/rtp/226.0.2.122:8888
芒果TV,http://125.83.127.67:5555/rtp/235.254.196.206:7980
茶频道,http://60.220.167.177:8085/rtp/226.0.2.213:9616
茶频道,http://111.225.95.144:8800/hls/78/index.m3u8
茶频道,http://111.225.95.230:8800/hls/78/index.m3u8
解密,http://112.66.142.147:8888/rtp/239.253.64.141:5140
解密,http://125.83.127.67:5555/rtp/235.254.198.82:1604
证券服务,http://60.220.167.177:8085/rtp/226.0.2.71:8480
财富天下,http://60.220.167.177:8085/rtp/226.0.2.139:9024
财富天下,http://125.83.127.67:5555/rtp/235.254.198.108:1708
财富天下SD,http://112.66.142.147:8888/rtp/239.253.64.217:5140
贵港新闻综合,http://110.72.79.123:808/hls/7/index.m3u8
贵港新闻综合,http://110.72.72.90:808/hls/7/index.m3u8
足球,http://112.66.142.147:8888/rtp/239.253.64.237:5140
足球,http://125.83.127.67:5555/rtp/235.254.198.96:1660
车迷频道,http://60.220.167.177:8085/rtp/226.0.2.138:9016
都市频道,http://61.53.133.120:808/hls/35/index.m3u8
都市频道,http://61.53.133.120:808/hls/36/index.m3u8
金色学堂,http://60.220.167.177:8085/rtp/226.0.2.182:9368
金色频道,http://110.72.72.90:808/hls/1021/index.m3u8
金色频道,http://110.72.79.123:808/hls/1021/index.m3u8
鉴赏,http://125.83.127.67:5555/rtp/235.254.198.89:1632
长寿本地1,http://125.83.127.67:5555/rtp/235.254.196.225:1278
长寿本地2,http://125.83.127.67:5555/rtp/235.254.196.223:1282
长寿本地3,http://125.83.127.67:5555/rtp/235.254.196.224:1286
陵水TV,http://112.66.142.147:8888/rtp/239.253.64.116:5140
靓装频道,http://111.225.95.230:8800/hls/91/index.m3u8
靓装频道,http://111.225.95.144:8800/hls/91/index.m3u8
音乐之声,http://125.83.127.67:5555/rtp/235.254.196.128:1306
音乐现场,http://125.83.127.67:5555/rtp/235.254.198.77:1584
音乐现场,http://112.66.142.147:8888/rtp/239.253.64.235:5140
高网,http://125.83.127.67:5555/rtp/235.254.198.95:1656
高网,http://112.66.142.147:8888/rtp/239.253.64.250:5140
